"","Accession_ID","Integrated_P1","Integrated_P2"
"5926","Merit","PS-2880","PS-4630"
"5927","Merkur","84/27","Splendida"
"5928","Merlan","NA","NA"
"5929","Merton_31","NA","NA"
"5930","Merton_Dawn","PI616500","Merton_Princess"
"5931","Merton_Herald","PI551427","PI551615"
"5932","Merton_Princess","PI551615","Merton_31"
"5933","Merton_Ruby","US_3378","Early_Cambridge"
"5934","Merveille_de_France","Saint_Antoine_di_Padua","Louis_Gauthier"
"5935","Metcalf_Early","NA","NA"
"5936","Methven_Scarlet","Hudson_Bay","NA"
"5937","MI_07-34","PI551953","ORUS_2461"
"5938","MI_10-11-32","75C071P107","MSU_5"
"5939","MI_10-24-52","83C049P001","PI551429"
"5940","MI_8-27-73","83C049P001","MI_07-34"
"5941","MI_8-66-47","83C049P001","MSU_38"
"5942","Miami","Big_Bob","NA"
"5943","Michel","Crescent","NA"
"5944","Michigan","Pistillate_Scarlet","Burr's_Seedling"
"5945","Middlefield","NA","NA"
"5946","Midnight","Haverland","Parker_Earle"
"5947","Mieze_Nova","PI664365","NA"
"5948","Mihong","PI616632","PI616627"
"5949","Milan","NA","NA"
"5950","Milcin","77C032P103","77C030P605"
"5951","Mildred_Felten","PI551479","Felten_3001"
"5952","Millay_Everbearer","Red_Rich","NA"
"5953","Millewa","77C032P103","Adina"
"5954","Millionaire","Mary_1894","Hilton"
"5955","Milprima","63C125P039","72C266P604"
"5956","Mimokigahoro","Haikara","PI551479"
"5957","Mindarie","77C030P605","75C071P107"
"5958","Miner","NA","NA"
"5959","Mingjing","PI551482","NA"
"5960","Mingxu","Mingjing","Aimei"
"5961","Minja","PI551508","Unknown_FW_018"
"5962","Minnehaha","Minnesota","Abington"
"5963","Minnesota","PI551828","Pocomoke"
"5964","Minnesota_4","NA","NA"
"5965","Minnetonka","Unknown_FA_057","Beder_Wood"
"5966","Minomusume","Unknown_FA_309","Unknown_FA_310"
"5967","Mirador","82C014P603","Key_Largo"
"5968","Miranche","Akanekko","NA"
"5969","Miranda_1906","Bubach","NA"
"5970","Miranda_1993","Salvi_5","77C036P604"
"5971","Miss","86.285.1","PI551756"
"5972","Missionary","Hoffman","Lady_Thompson"
"5973","Mississippi","PI551564","NA"
"5974","Miyasaki","NA","NA"
"5975","Miyoshi","Himesodachi","PI641185"
"5976","MN_1181","NA","NA"
"5977","MN_2374","NA","NA"
"5978","MNUS_15","NA","NA"
"5979","MNUS_52","PI551830","MDUS_4616"
"5980","MNUS_99","WI_8002","WI_8008"
"5981","Model","William_Belt","NA"
"5982","Momoirohoppe_8Go","NA","NA"
"5983","Monarch","Green_Prolific","NA"
"5984","Monitor_1859","Peabody's_Seedling","NA"
"5985","Monitor_1893","Crescent","Captain_Jack"
"5986","Monitor_1898","Warfield","Jessie"
"5987","Monmouth","PI551630","PI551593"
"5988","Monmouth_1885","Jersey_Queen","Glendale"
"5989","Monroe","Rough_Rider","Parker_Earle"
"5990","Monroe_Scarlet","Hovey","Duke_of_Kent's_Scarlet"
"5991","Montalvo","Mr._P","R1"
"5992","Montana","NA","NA"
"5993","Montana_Missionary","NA","NA"
"5994","Montana_Progressive","Progressive","NA"
"5995","Monte_Alegre","NA","NA"
"5996","Montevideo_Pine","NA","NA"
"5997","Montrose","Crusader","PI551530"
"5998","Moore's_Early","Wilson","Triomphe_de_Gand"
"5999","Moore's_Prolific","NA","NA"
"6000","Morgan","Triomphe_de_Gand","Sharpless"
"6001","Morgansteoma","Michel","Shuster"
"6002","Morioka_16","2-8","Chiyoda"
"6003","Morioka_19","NA","NA"
"6004","Morioka_26","NA","NA"
"6005","Mote's_Seedling","Hovey","Early_Washington"
"6006","Mottier's_Seedling","Hudson_Bay","NA"
"6007","Mount_Everest","NA","NA"
"6008","Mount_Vernon","PI551623","NA"
"6009","Moyamensing","Hudson_Bay","NA"
"6010","Mr._Big","PI551441","NA"
"6011","Mr._P","B6.117","D5.23"
"6012","Mrs_Fisher","Unknown_FA_058","Brandywine"
"6013","Mrs_Garfield","Sharpless","NA"
"6014","Mrs_Grant","Lennig","NA"
"6015","Mrs_H_Cheron","NA","NA"
"6016","MSU_21","PI551953","77C032P103"
"6017","MSU_213-2","PI551540","RH_18"
"6018","MSU_245-4","PI551953","PI612497"
"6019","MSU_25","PI551953","PI551406"
"6020","MSU_309","83C049P001","PI612493"
"6021","MSU_38","PI551953","PI551588"
"6022","MSU_49","PI551927","PI616936"
"6023","MSU_5","PI612499","PI551588"
"6024","MSU_56","PI664339","PI616560"
"6025","MSU_61","PI551953","ORUS_2264"
"6026","MSU_70","83C049P001","MI_07-34"
"6027","MSU_73","PI551394","83C049P001"
"6028","MSU_75","MSU_25","MI_10-24-52"
"6029","MSU_76","MSU_61","TH_9-16-5"
"6030","MSU_77","MSU_21","MI_10-24-52"
"6031","MSU_79","MI_8-66-47","TH_9-16-26"
"6032","MSU_82","MI_8-66-47","MI_10-11-32"
"6033","MSU_83","MI_8-27-73","TH_9-16-26"
"6034","MSU_84","83C049P001","MI_10-11-32"
"6035","MSU_85","FVC_11-58","Redstart"
"6036","MSU_86","MSU_70","MSU_73"
"6037","MSU_87","Redstart","TH_9-16-26"
"6038","MSU_88","FVC_16-1","FVC_11-58"
"6039","MSU_89","FVC_10-2","FVC_8-1"
"6040","MSU_90","FVC_28-1","FVC_8-1"
"6041","MSU_9-1","MSU_49","PI612500"
"6042","MSU_9-10","PI551429","MSU_49"
"6043","MSU_9-11","PI551429","MSU_56"
"6044","MSU_9-12","PI551588","PI612500"
"6045","MSU_9-13","83C049P001","PI551588"
"6046","MSU_9-14","83C049P001","MSU_56"
"6047","MSU_9-15","PI551953","PI551394"
"6048","MSU_9-16","PI551953","PI551588"
"6049","MSU_9-17","PI551953","MSU_56"
"6050","MSU_9-18","83C049P001","PI551429"
"6051","MSU_9-2","MSU_49","83C049P001"
"6052","MSU_9-3","MSU_49","PI551953"
"6053","MSU_9-4","MSU_56","PI612500"
"6054","MSU_9-5","PI551394","PI612500"
"6055","MSU_9-6","PI551394","83C049P001"
"6056","MSU_9-7","PI551394","PI551953"
"6057","MSU_9-8","PI551429","PI551394"
"6058","MSU_9-9","PI551429","PI551588"
"6059","MSUS_109","LA_2246","MSUS_42"
"6060","MSUS_112","LA_7922","US_78-1760_AN"
"6061","MSUS_115","FL_76-577","NC_3920"
"6062","MSUS_122","US_78-1839_AN","LA_7517"
"6063","MSUS_125","LA_883","NC_4022"
"6064","MSUS_132","LA_2246","72C266P604"
"6065","MSUS_146","MSUS_42","FL_73-1872"
"6066","MSUS_151","MSUS_42","FL_73-1872"
"6067","MSUS_153","LA_7525-A","US_78-1760_AN"
"6068","MSUS_168","FL_76-570","NC_3860"
"6069","MSUS_171","FL_76-570","NC_3860"
"6070","MSUS_181","PI551540","FL_77-163"
"6071","MSUS_190","PI551396","MSUS_27"
"6072","MSUS_191","PI551433","LA_883"
"6073","MSUS_192","PI551481","FL_77-169"
"6074","MSUS_194","FL_76-577","MDUS_3771"
"6075","MSUS_203","FL_77-163","PI551406"
"6076","MSUS_204","LA_883","US_78-1760_AN"
"6077","MSUS_213","LA_7922","FL_76-802"
"6078","MSUS_214","MSUS_31","PI551917"
"6079","MSUS_217","MSUS_42","PI551406"
"6080","MSUS_27","NA","NA"
"6081","MSUS_31","NA","NA"
"6082","MSUS_39","NA","NA"
"6083","MSUS_40","FL_73-1965","LA_2556"
"6084","MSUS_42","NA","NA"
"6085","MSUS_56","LA_883","NC_3843"
"6086","MSUS_63","PI551481","FL_73-1634"
"6087","MSUS_74","FL_76-570","LA_6995"
"6088","MSUS_80","FL_76-570","LA_6995"
"6089","MSUS_97","LA_6632","PI551560"
"6090","Multnomah","PI551960","Gold_Dollar"
"6091","Muncheberger_Fruhe","Konigin_Luise","PI551626"
"6092","Muncher_Kindl","PI664362","Georg_Soltwedel"
"6093","Murano","R6R1-26","A030-12"
"6094","Murray","NA","NA"
"6095","Muscade","Spate_von_Leopoldshall","PI551632"
"6096","Musica","NA","NA"
"6097","Myongbo","Meiho","NA"
"6098","Myrtle_Murrell","Hoffman","Heflin"
"6099","n00504","Selen","Unknown_FA_289"
"6100","n023701","n00504","PI616921"
"6101","N958","EMC","NA"
"6102","NA-676","NA","NA"
"6103","Naama","77C032P103","Dorit"
"6104","Nabila","96C042P601","Q6Q8-26"
"6105","Nadezhda","Festivalnaja","Purpurovaya"
"6106","Naiad","81C043P603","Eris"
"6107","Nama","77C032P103","232"
"6108","Nanaimo","PI551501","PI551581"
"6109","Nancy","NA","NA"
"6110","Nandi","NA","NA"
"6111","Napier","NA","NA"
"6112","Napoleon_III","British_Queen","NA"
"6113","Naratoga","PI616500","53C009P002"
"6114","Narrow_Leaf_Scarlet","Knight's_Large_Scarlet","Old_Black"
"6115","Natsuakari","Summer_Berry","Kitanokagayaki"
"6116","Nauvoo","PI551623","NA"
"6117","Nb_72/13","NA","NA"
"6118","NB-1","71C101P611","NA"
"6119","NC_1044","PI551421","PI551421"
"6120","NC_1045","PI551421","PI551421"
"6121","NC_1046","PI551421","PI551421"
"6122","NC_1047","PI551421","PI551421"
"6123","NC_1048","Eleanor_Roosevelt","Eleanor_Roosevelt"
"6124","NC_1049","Eleanor_Roosevelt","Eleanor_Roosevelt"
"6125","NC_1050","Fairmore","Fairmore"
"6126","NC_1051","Fairmore","Fairmore"
"6127","NC_1052","PI551431","PI551431"
"6128","NC_1053","PI551431","PI551431"
"6129","NC_1054","PI551431","PI551431"
"6130","NC_1055","PI551431","PI551431"
"6131","NC_1056","PI551431","PI551431"
"6132","NC_1057","PI551431","PI551431"
"6133","NC_1061","Missionary","Missionary"
"6134","NC_1065","Southland","Southland"
"6135","NC_1077","PI551421","PI551421"
"6136","NC_1148","Unknown_FA_409","PI551431"
"6137","NC_1259","NA","NA"
"6138","NC_1292","Unknown_FA_410","Unknown_FA_411"
"6139","NC_1299","PI551421","PI551421"
"6140","NC_1301","PI551421","PI551421"
"6141","NC_1307","Unknown_FA_407","Unknown_FA_408"
"6142","NC_1729","Southland","Missionary"
"6143","NC_1759","US_4127","PI551427"
"6144","NC_1767","US_4127","PI551427"
"6145","NC_1768","US_4127","PI551427"
"6146","NC_2665","Dixieland","PI551532"
"6147","NC_2780","NA","NA"
"6148","NC_2839","PI551435","NC_1767"
"6149","NC_2967","PI551435","MDUS_2101"
"6150","NC_302","PI551421","PI551479"
"6151","NC_3140","NC_2839","NC_2665"
"6152","NC_337","Bellmar","PI551479"
"6153","NC_3843","PI551482","Unknown_FA_319"
"6154","NC_3860","NA","NA"
"6155","NC_3874","NC_2780","PI551797"
"6156","NC_3892","PI551482","PI551398"
"6157","NC_3920","NA","NA"
"6158","NC_4022","NA","NA"
"6159","NC_4093","NA","NA"
"6160","NC_41-89","NA","NA"
"6161","NC_41-89_o.p.","NC_41-89","NA"
"6162","NC_C02-63","NCR_97-53","PI664340"
"6163","NC_C99-13","NCR_94-49","NCH_95-168"
"6164","NC_C99-27","NCH_95-172","NCR_95-44"
"6165","NC_L03-05","Everest","PI664340"
"6166","NC_L03-06","Everest","PI664340"
"6167","NC_S03-05","NCH_87-22","PI551394"
"6168","NCC_84-04","NC_41-89_o.p.","NA"
"6169","NCC_84-07","PI551830","PI551540"
"6170","NCC_85-14","NC_3892","NC_3874"
"6171","NCH_87-03","77C030P605","NCC_84-04"
"6172","NCH_87-05","77C030P605","NCC_84-04"
"6173","NCH_87-10","69C141P101","NCC_84-07"
"6174","NCH_87-12","77C032P103","NCC_84-04"
"6175","NCH_87-22","69C141P101","NCC_85-14"
"6176","NCH_95-168","NCH_87-10","PI616580"
"6177","NCH_95-172","NCH_87-10","PI616580"
"6178","NCR_94-49","PI551588","FL_87-210"
"6179","NCR_95-44","FL_87-210","PI551914"
"6180","NCR_97-53","PI637960","77C032P103"
"6181","Nectarena","PI551593","Beaderarena"
"6182","Nedspride","C72.26","Goldsmith"
"6183","Nehring","Glendale","NA"
"6184","Nelslukhnyanka","NA","NA"
"6185","Nerina","NA","NA"
"6186","Nettie","Unknown_FA_060","Gandy"
"6187","Neunan","Wilson","NA"
"6188","Neverfail","Bubach","Superb"
"6189","New_Deal","Red_Sugar","PI551904"
"6190","New_Dominion","PI551623","NA"
"6191","New_Earliglow","PI551394","NA"
"6192","New_Jersey_Scarlet","NA","NA"
"6193","New_Mammoth","NA","NA"
"6194","New_Ruby","NA","NA"
"6195","New_Star","PI551406","NA"
"6196","New_Victoria","PI551615","Magoon"
"6197","New_York","Bubach","Jessie"
"6198","Newstar","PI551406","NA"
"6199","NF101","NA","NA"
"6200","NF102R","NA","NA"
"6201","NF109R","NA","NA"
"6202","NF137","NA","NA"
"6203","NF149","NA","NA"
"6204","NF195A","NA","NA"
"6205","NF245","NA","NA"
"6206","NF421","NA","NA"
"6207","NF633","NA","NA"
"6208","NF638","NA","NA"
"6209","NH_179","Tupper","PI551479"
"6210","Nicaise","NA","NA"
"6211","Nicanor","Triomphe_de_Gand","Wilson"
"6212","Nicaragua","Haverland","Michel"
"6213","Nich_Ohmer","Middlefield","NA"
"6214","Nicola","PI664323","NA"
"6215","Niebla","NA","NA"
"6216","Nieva","NA","NA"
"6217","Niigata_S3","Kei812","Asuka_Ruby"
"6218","Nile's_Seedling","Wilson","Agriculturist"
"6219","Nina","Jersey_Queen","Charles_Downing"
"6220","Ninety_Six","Barton","Gandy"
"6221","Ningyu","Sachinoka","PI679851"
"6222","Nisqually","WSU_615","WSU_592"
"6223","NJ_1051","NJ_674","NJ_314"
"6224","NJ_147","Pearl_1889","PI551593"
"6225","NJ_306","NA","NA"
"6226","NJ_314","Pearl_1889","PI551479"
"6227","NJ_327","Teddy_Roosevelt","Pearl_1889"
"6228","NJ_352","US_854","PI551479"
"6229","NJ_357","PI551414","PI551435"
"6230","NJ_370","PI551630","PI551479"
"6231","NJ_388","PI551479","10A"
"6232","NJ_390","PI551479","10A"
"6233","NJ_444","Unknown_FA_405","Unknown_FA_405"
"6234","NJ_445","Unknown_FA_406","Unknown_FA_406"
"6235","NJ_459","NA","NA"
"6236","NJ_46","Pearl_1889","PI551630"
"6237","NJ_5","Mastodon","PI551593"
"6238","NJ_51","Pearl_1889","PI551630"
"6239","NJ_674","NJ_370","NJ_147"
"6240","NJ_72","PI551761","PI551630"
"6241","NJ_7310-9","PI551394","S56-58"
"6242","NJ_73-215-8","NA","NA"
"6243","NJ_7910-1","MDUS_4319","NJ_7310-9"
"6244","NJ_7932-4","NA","NA"
"6245","NJ_821-5","NA","NA"
"6246","NJ_8219-2","NJ_7932-4","PI551936"
"6247","NJ_8224-3","NJ_7932-4","PI551933"
"6248","NJ_8607-2","NJ_8224-3","MDUS_5347"
"6249","NJ_8614-2","NY_119","NJ_7910-1"
"6250","NJ_8713-8","NA","NA"
"6251","NJ_8826-11","NJ_8219-2","MDUS_5180"
"6252","NJ_925","Pathfinder","PI551479"
"6253","NJ_953","NJ_72","PI551479"
"6254","NJ_96-12-1","NA","NA"
"6255","NJ_99-204-1","NJ_96-12-1","88C024P603"
"6256","NJ_Sel","PI551761","PI551630"
"6257","NM55.5","NA","NA"
"6258","No._1","Laxton's_Noble","May_Queen"
"6259","No._999_Giant","Unknown_FA_394","NA"
"6260","No636","NA","NA"
"6261","Nobel","PI551581","91C248P006"
"6262","Nohime","PI641175","PI617010"
"6263","Nokomis","PI551828","Abington"
"6264","Nonda","88-011-30","77C030P605"
"6265","Nonesuch","Sharpless","NA"
"6266","Nonsan_1","Tochinomine","PI616632"
"6267","Nor_J","Fendall","PI551904"
"6268","Nora","91.143.5","PI551581"
"6269","Nordika","Glima","PI551534"
"6270","North_Shore","Brandywine","NA"
"6271","Northerner","Sparta_1936","Unknown_FV_014"
"6272","Northstar","PI551593","Redheart"
"6273","Norwood","Maximus","PI551842"
"6274","Nou-1","NA","NA"
"6275","Nouhime","PI641175","PI617010"
"6276","NSG117","NA","NA"
"6277","Nurit","Unknown_FA_275","63C120P011"
"6278","NW_90005-1","ORUS_923-316","SO_20-3"
"6279","NW_90049-19","PI551856","ORUS_1069-3"
"6280","NW_90054-36","WA_87010-7","ORUS_984-49"
"6281","NW_90055-35","WA_87010-7","ORUS_986-129"
"6282","NW_91069-83","NA","NA"
"6283","NWFV","NA","NA"
"6284","NY_1123","PI264680","PI551532"
"6285","NY_113","PI551588","PI551935"
"6286","NY_119","PI551588","PI551935"
"6287","NY_1221","NY_E-58","PI264680"
"6288","NY_1261","PI551596","NY_844"
"6289","NY_1324","NY_1221","PI551653"
"6290","NY_1424","NA","NA"
"6291","NY_1593","PI551588","PI551916"
"6292","NY_1674","PI551394","NY_1424"
"6293","NY_1786","NA","NA"
"6294","NY_254","Tennessee_Shipper","PI551479"
"6295","NY_256","MDUS_5252","Etna"
"6296","NY_268","Tennessee_Shipper","PI551479"
"6297","NY_26917","PI551479","Dresden_1939"
"6298","NY_299","PI551914","MNUS_15"
"6299","NY_316","PI551871","PI551479"
"6300","NY_318","PI551871","PI551479"
"6301","NY_4096","PI551842","PI551593"
"6302","NY_4145","PI551842","PI551593"
"6303","NY_4281","NA","NA"
"6304","NY_4626","PI551593","PI551842"
"6305","NY_4734","PI551842","PI551593"
"6306","NY_4799","NA","NA"
"6307","NY_4803","NA","NA"
"6308","NY_5569","PI551842","PI551593"
"6309","NY_572","PI551559","NY_268"
"6310","NY_84","NA","NA"
"6311","NY_844","PI551609","NY_254"
"6312","NY_E-1","PI551532","PI551539"
"6313","NY_E-15","NY_318","PI551586"
"6314","NY_E-18","PI551532","Arapahoe"
"6315","NY_E-3","PI551609","PI551586"
"6316","NY_E-37","Frontenac","PI551586"
"6317","NY_E-41","PI551598","PI551586"
"6318","NY_E-52","NY_254","PI551586"
"6319","NY_E-58","NY_254","PI551586"
"6320","NY_E-65","PI551532","PI551586"
"6321","O.A.C.","Parsons","PI551593"
"6322","O2N2-19","NA","NA"
"6323","OAC_18B34","PI551401","OAC_GU1S19"
"6324","OAC_71M59","PI551603","102Y11"
"6325","OAC_GU1S19","NA","NA"
"6326","Oberschlesien","Sharpless","PI551623"
"6327","Obester","NA","NA"
"6328","Obilnaja","NA","NA"
"6329","Oblong_Scarlet","Old_Scarlet","NA"
"6330","Ocean_City","Wilson","Sharpless"
"6331","Oda","Inga_1995","Onebor"
"6332","Oesluhoanka","NA","NA"
"6333","Ofra","77C030P605","Dorit"
"6334","Ohio","Kentucky","NA"
"6335","Ohio_Mammoth","Hovey","Burr's_Seedling"
"6336","Oishishikinari_1","NA","NA"
"6337","Ojai","Venice","El_Capitan"
"6338","Oka","K75-13","PI551588"
"6339","Okmae","PI616632","Maehyang"
"6340","Old_Black","NA","NA"
"6341","Old_Chili","NA","NA"
"6342","Old_John_Brown","Wilson","Unknown_FC_027"
"6343","Old_Pine","NA","NA"
"6344","Old_Scarlet","NA","NA"
"6345","Olga_Petrova","PI551593","NA"
"6346","Olive","Crescent","NA"
"6347","Oliver_Goldsmith","Charles_Downing","Monarch"
"6348","Omega","Captain_Jack","Cumberland"
"6349","ON_1563","PI551828","Early_Ozark"
"6350","ON_180115","The_Admiral","ON_1563"
"6351","Ona","Crescent","Sharpless"
"6352","Onda","83.52.1","Onebor"
"6353","Onebor","Salvi_15","PI551483"
"6354","Onega","Festivalnaja","Krasavitsa"
"6355","Oneida","Sharpless","NA"
"6356","Onondaga","Hovey","Victoria"
"6357","Onward","Autumn","Cooper"
"6358","Oom_Paul","Jessie","Bubach"
"6359","Oonishiki","Unknown_FA_285","PI551536"
"6360","Opera","NA","NA"
"6361","Ophelia","NA","NA"
"6362","Ophelia_1855","Scarlet_Magnate","NA"
"6363","Ophelia_1906","William_Belt","NA"
"6364","Oranda","PI551626","PI551558"
"6365","ORE_1","NA","NA"
"6366","Oregon","PI551842","Jessie"
"6367","Oregon_Everbearing","Triomphe_de_Gand","NA"
"6368","Orem","Bubach","Gandy"
"6369","Orient","Monarch","NA"
"6370","Oriole","Bubach","Hoffman"
"6371","Orion","Donna_1984","84-8-443"
"6372","Orleans","L'Acadie","Joliette"
"6373","Orlets","PI551808","Torpedo"
"6374","Orly","NA","NA"
"6375","ORUS_1009-1","NA","NA"
"6376","ORUS_1027-1","NA","NA"
"6377","ORUS_1069-3","ORUS_746-4","ORUS_4727"
"6378","ORUS_1076-124","ORUS_750-1","ORUS_850-48"
"6379","ORUS_1083-135","ORUS_869-13","PI552235"
"6380","ORUS_1087","PI551421","ORUS_179"
"6381","ORUS_1088","PI551421","ORUS_186"
"6382","ORUS_1090","PI551421","ORUS_113"
"6383","ORUS_1091-1","PI551503","PI551413"
"6384","ORUS_113","PI551904","Unknown_FC_037"
"6385","ORUS_1149","Corvallis","PI551479"
"6386","ORUS_1188","PI551960","PI551479"
"6387","ORUS_1239R-21","PI551831","ORUS_973-1"
"6388","ORUS_1267-236","PI551859","ORUS_869-13"
"6389","ORUS_1267-250","PI551859","ORUS_869-13"
"6390","ORUS_1366","ORUS_767","PI551842"
"6391","ORUS_1376-16","ORUS_1091-1","PI552271"
"6392","ORUS_1384-3","ORUS_1009-1","ORUS_850-4"
"6393","ORUS_1391-1","ORUS_1027-1","ORUS_850-4"
"6394","ORUS_14","PI551904","PI551842"
"6395","ORUS_1407-76","Unknown_FC_056","NA"
"6396","ORUS_1420","ORUS_437","PI551434"
"6397","ORUS_1443","ORUS_257","Redheart"
"6398","ORUS_1465","PI551802","Redheart"
"6399","ORUS_1490","ORUS_767","PI551434"
"6400","ORUS_1491","ORUS_767","PI551434"
"6401","ORUS_1509","ORUS_305","ORUS_812"
"6402","ORUS_154","PI551904","PI551842"
"6403","ORUS_1541","ORUS_751","ORUS_819"
"6404","ORUS_1545","ORUS_470","ORUS_819"
"6405","ORUS_1564","ORUS_751","ORUS_440"
"6406","ORUS_1574","ORUS_751","ORUS_440"
"6407","ORUS_1579","ORUS_834","ORUS_913"
"6408","ORUS_1603","ORUS_815","ORUS_438"
"6409","ORUS_1629","Corvallis","PI551479"
"6410","ORUS_1639","PI551479","ORUS_348"
"6411","ORUS_1683","ORUS_819","ORUS_346"
"6412","ORUS_1695","ORUS_447","PI551842"
"6413","ORUS_1722-2","PI617006","ORUS_1376-16"
"6414","ORUS_1723-3","PI617006","NW_90005-1"
"6415","ORUS_1735-1","PI664321","ORUS_1267-250"
"6416","ORUS_1754-1","WA_88097-47","ORUS_1735-1"
"6417","ORUS_1754-2","WA_88097-47","ORUS_1376-16"
"6418","ORUS_1757","ORUS_821","Dorsett"
"6419","ORUS_1758","ORUS_828","Dorsett"
"6420","ORUS_1765","Dorsett","ORUS_346"
"6421","ORUS_1766","Dorsett","ORUS_346"
"6422","ORUS_1768","Dorsett","ORUS_346"
"6423","ORUS_1769","Dorsett","ORUS_346"
"6424","ORUS_1769-1","PI552257","ORUS_1376-16"
"6425","ORUS_1776","MN_1181","ORUS_1366"
"6426","ORUS_1787","Chesapeake","Unknown_FC_067"
"6427","ORUS_179","PI551842","Unknown_FC_068"
"6428","ORUS_1798","ORUS_462","ORUS_1088"
"6429","ORUS_18","PI551904","PI551842"
"6430","ORUS_1807","ORUS_1090","PI551842"
"6431","ORUS_1815","ORUS_1490","ORUS_913"
"6432","ORUS_1816","ORUS_1579","ORUS_319"
"6433","ORUS_1817","ORUS_1603","PI551842"
"6434","ORUS_1827-2","88C066P616","PI551501"
"6435","ORUS_186","PI551842","Unknown_FC_069"
"6436","ORUS_1876","Unknown_FC_073","Brightmore"
"6437","ORUS_1886","ORUS_1090","ORUS_1420"
"6438","ORUS_1901","ORUS_1090","ORUS_1420"
"6439","ORUS_1908","ORUS_1090","ORUS_1420"
"6440","ORUS_1947-2","ORUS_1376-16","PI616591"
"6441","ORUS_1963-5","PI551481","NW_90054-36"
"6442","ORUS_2012","ORUS_1491","ORUS_1509"
"6443","ORUS_2016-1","PI655969","PI651547"
"6444","ORUS_2063","PI551859","PI612318"
"6445","ORUS_2066","ORUS_1757","US_3328"
"6446","ORUS_2074","NA","NA"
"6447","ORUS_2075-1","Ambato_NAH","NA"
"6448","ORUS_2079","ORUS_1765","ORUS_1901"
"6449","ORUS_2100","US_3328","ORUS_1629"
"6450","ORUS_2122","ORUS_1815","ORUS_1776"
"6451","ORUS_2127","NA","NA"
"6452","ORUS_2136","US_3374","PI551558"
"6453","ORUS_2138","NA","NA"
"6454","ORUS_2159-2","Ambato_NAH","NW_90055-35"
"6455","ORUS_2161-1","Unknown_FC_055","NA"
"6456","ORUS_2180-1","B753","ORUS_1735-1"
"6457","ORUS_2234","ORUS_2012","ORUS_1816"
"6458","ORUS_2242","ORUS_2012","ORUS_1816"
"6459","ORUS_2261","ORUS_1815","36C039P004"
"6460","ORUS_2264","88C024P603","ORUS_2063"
"6461","ORUS_2273-1","NW_91069-83","ORUS_1769-1"
"6462","ORUS_2312","ORUS_2012","ORUS_2079"
"6463","ORUS_2315","ORUS_2012","ORUS_2100"
"6464","ORUS_2338","ORUS_2066","ORUS_2012"
"6465","ORUS_2361-1","PI612490","PI602567"
"6466","ORUS_2369-1","75C071P107","ORUS_2075-1"
"6467","ORUS_2371","ORUS_2100","ORUS_2122"
"6468","ORUS_2414","ORUS_2136","ORUS_2242"
"6469","ORUS_2427-1","PI637957","ORUS_1723-3"
"6470","ORUS_2427-4","PI637957","ORUS_1723-3"
