UC_ID,HybridType,Cross,PedigreeID,MotherID,FatherID,MotherAlias,FatherAlias,PedigreeAlias,Year,Yield,Count,Size
16C044P013,Progeny,16C044,11C153P003_PI551753,11C153P003,PI551753,11C153P003,Del_Norte,11C153P003_Del_Norte,2018,71.1825,5.583333333,12.05600833
16C044P014,Progeny,16C044,11C153P003_PI551753,11C153P003,PI551753,11C153P003,Del_Norte,11C153P003_Del_Norte,2018,94.84583333,9.333333333,10.15205499
16C044P018,Progeny,16C044,11C153P003_PI551753,11C153P003,PI551753,11C153P003,Del_Norte,11C153P003_Del_Norte,2018,84.27166667,5.666666667,15.08784642
16C044P025,Progeny,16C044,11C153P003_PI551753,11C153P003,PI551753,11C153P003,Del_Norte,11C153P003_Del_Norte,2018,418.1966667,37.5,11.2190898
16C044P027,Progeny,16C044,11C153P003_PI551753,11C153P003,PI551753,11C153P003,Del_Norte,11C153P003_Del_Norte,2018,35.1525,3,9.587818183
16C044P036,Progeny,16C044,11C153P003_PI551753,11C153P003,PI551753,11C153P003,Del_Norte,11C153P003_Del_Norte,2018,481.1116667,38,12.77443187
16C045P005,Progeny,16C045,11C151P008_11C115P003,11C151P008,11C115P003,11C151P008,11C115P003,11C151P008_11C115P003,2018,559.8702778,19.11111111,29.29534732
16C045P016,Progeny,16C045,11C151P008_11C115P003,11C151P008,11C115P003,11C151P008,11C115P003,11C151P008_11C115P003,2018,1034.814167,32.5,32.10636266
16C045P017,Progeny,16C045,11C151P008_11C115P003,11C151P008,11C115P003,11C151P008,11C115P003,11C151P008_11C115P003,2018,725.2925,21.08333333,34.40014955
16C045P020,Progeny,16C045,11C151P008_11C115P003,11C151P008,11C115P003,11C151P008,11C115P003,11C151P008_11C115P003,2018,932.5308333,37.25,24.97901093
16C045P030,Progeny,16C045,11C151P008_11C115P003,11C151P008,11C115P003,11C151P008,11C115P003,11C151P008_11C115P003,2018,627.7083333,22.91666667,27.25190375
16C045P033,Progeny,16C045,11C151P008_11C115P003,11C151P008,11C115P003,11C151P008,11C115P003,11C151P008_11C115P003,2018,770.2066667,25.58333333,30.06999095
16C045P038,Progeny,16C045,11C151P008_11C115P003,11C151P008,11C115P003,11C151P008,11C115P003,11C151P008_11C115P003,2018,760.4466667,25.66666667,29.62821935
16C046P003,Progeny,16C046,11C151P008_11C103P001,11C151P008,11C103P001,11C151P008,11C103P001,11C151P008_11C103P001,2018,591.6616667,22.41666667,26.37617554
16C046P015,Progeny,16C046,11C151P008_11C103P001,11C151P008,11C103P001,11C151P008,11C103P001,11C151P008_11C103P001,2018,795.2033333,28.75,27.55885577
16C046P018,Progeny,16C046,11C151P008_11C103P001,11C151P008,11C103P001,11C151P008,11C103P001,11C151P008_11C103P001,2018,619.7375,20.41666667,30.3463945
16C046P025,Progeny,16C046,11C151P008_11C103P001,11C151P008,11C103P001,11C151P008,11C103P001,11C151P008_11C103P001,2018,758.3836111,22.08333333,33.80361721
16C046P027,Progeny,16C046,11C151P008_11C103P001,11C151P008,11C103P001,11C151P008,11C103P001,11C151P008_11C103P001,2018,475.26,18.41666667,25.78917356
16C046P029,Progeny,16C046,11C151P008_11C103P001,11C151P008,11C103P001,11C151P008,11C103P001,11C151P008_11C103P001,2018,469.9708333,20,23.55245613
16C046P037,Progeny,16C046,11C151P008_11C103P001,11C151P008,11C103P001,11C151P008,11C103P001,11C151P008_11C103P001,2018,776.6416667,28.16666667,27.66884372
16C047P005,Progeny,16C047,11C151P008_11C141P001,11C151P008,11C141P001,11C151P008,11C141P001,11C151P008_11C141P001,2018,577.7108333,22.16666667,26.16157102
16C047P006,Progeny,16C047,11C151P008_11C141P001,11C151P008,11C141P001,11C151P008,11C141P001,11C151P008_11C141P001,2018,661.19,23.75,27.92243588
16C047P009,Progeny,16C047,11C151P008_11C141P001,11C151P008,11C141P001,11C151P008,11C141P001,11C151P008_11C141P001,2018,686.5441667,19.58333333,35.16012997
16C047P021,Progeny,16C047,11C151P008_11C141P001,11C151P008,11C141P001,11C151P008,11C141P001,11C151P008_11C141P001,2018,709.8841667,19.91666667,35.60219136
16C047P034,Progeny,16C047,11C151P008_11C141P001,11C151P008,11C141P001,11C151P008,11C141P001,11C151P008_11C141P001,2018,766.4616667,22.58333333,34.04003949
16C047P037,Progeny,16C047,11C151P008_11C141P001,11C151P008,11C141P001,11C151P008,11C141P001,11C151P008_11C141P001,2018,969.595,26.16666667,37.44082006
16C047P039,Progeny,16C047,11C151P008_11C141P001,11C151P008,11C141P001,11C151P008,11C141P001,11C151P008_11C141P001,2018,647.1725,22.16666667,29.14519152
16C048P002,Progeny,16C048,11C151P008_09C103P002,11C151P008,09C103P002,11C151P008,09C103P002,11C151P008_09C103P002,2018,497.1125,17,29.07805396
16C048P009,Progeny,16C048,11C151P008_09C103P002,11C151P008,09C103P002,11C151P008,09C103P002,11C151P008_09C103P002,2018,576.2416667,18.16666667,31.42600626
16C048P012,Progeny,16C048,11C151P008_09C103P002,11C151P008,09C103P002,11C151P008,09C103P002,11C151P008_09C103P002,2018,598.0058333,17.91666667,33.60196043
16C048P014,Progeny,16C048,11C151P008_09C103P002,11C151P008,09C103P002,11C151P008,09C103P002,11C151P008_09C103P002,2018,690.9975,25.83333333,26.64572387
16C048P021,Progeny,16C048,11C151P008_09C103P002,11C151P008,09C103P002,11C151P008,09C103P002,11C151P008_09C103P002,2018,575.6841667,17,34.47249691
16C048P023,Progeny,16C048,11C151P008_09C103P002,11C151P008,09C103P002,11C151P008,09C103P002,11C151P008_09C103P002,2018,594.7191667,18.91666667,31.76440646
16C048P031,Progeny,16C048,11C151P008_09C103P002,11C151P008,09C103P002,11C151P008,09C103P002,11C151P008_09C103P002,2018,543.0833333,14,38.78424951
16C048P032,Progeny,16C048,11C151P008_09C103P002,11C151P008,09C103P002,11C151P008,09C103P002,11C151P008_09C103P002,2018,706.0008333,23.41666667,30.18218503
16C049P012,Progeny,16C049,11C151P008_11C180P001,11C151P008,11C180P001,11C151P008,11C180P001,11C151P008_11C180P001,2018,671.5088889,22.91666667,29.25757891
16C049P015,Progeny,16C049,11C151P008_11C180P001,11C151P008,11C180P001,11C151P008,11C180P001,11C151P008_11C180P001,2018,691.5755556,21,32.89762211
16C049P019,Progeny,16C049,11C151P008_11C180P001,11C151P008,11C180P001,11C151P008,11C180P001,11C151P008_11C180P001,2018,947.9691667,26.5,36.03556929
16C049P022,Progeny,16C049,11C151P008_11C180P001,11C151P008,11C180P001,11C151P008,11C180P001,11C151P008_11C180P001,2018,684.1433333,20.83333333,32.97690936
16C049P023,Progeny,16C049,11C151P008_11C180P001,11C151P008,11C180P001,11C151P008,11C180P001,11C151P008_11C180P001,2018,491.7433333,16.08333333,30.54579091
16C049P026,Progeny,16C049,11C151P008_11C180P001,11C151P008,11C180P001,11C151P008,11C180P001,11C151P008_11C180P001,2018,655.6491667,20.58333333,32.01664275
16C049P032,Progeny,16C049,11C151P008_11C180P001,11C151P008,11C180P001,11C151P008,11C180P001,11C151P008_11C180P001,2018,647.63,21.08333333,30.98270147
16C049P033,Progeny,16C049,11C151P008_11C180P001,11C151P008,11C180P001,11C151P008,11C180P001,11C151P008_11C180P001,2018,893.9925,23.33333333,38.27234059
16C050P005,Progeny,16C050,11C151P008_07C092P003,11C151P008,07C092P003,11C151P008,07C092P003,11C151P008_07C092P003,2018,576.5688889,18.80555556,30.53253015
16C050P010,Progeny,16C050,11C151P008_07C092P003,11C151P008,07C092P003,11C151P008,07C092P003,11C151P008_07C092P003,2018,681.0516667,23.41666667,29.07682977
16C050P015,Progeny,16C050,11C151P008_07C092P003,11C151P008,07C092P003,11C151P008,07C092P003,11C151P008_07C092P003,2018,624.1441667,19.08333333,33.00033068
16C050P019,Progeny,16C050,11C151P008_07C092P003,11C151P008,07C092P003,11C151P008,07C092P003,11C151P008_07C092P003,2018,408.8925,15.44444444,26.25412063
16C050P023,Progeny,16C050,11C151P008_07C092P003,11C151P008,07C092P003,11C151P008,07C092P003,11C151P008_07C092P003,2018,741.8008333,24.91666667,29.79667486
16C050P028,Progeny,16C050,11C151P008_07C092P003,11C151P008,07C092P003,11C151P008,07C092P003,11C151P008_07C092P003,2018,1000.190833,29.75,33.61644677
16C050P034,Progeny,16C050,11C151P008_07C092P003,11C151P008,07C092P003,11C151P008,07C092P003,11C151P008_07C092P003,2018,939.6533333,24.08333333,39.04844232
16C050P039,Progeny,16C050,11C151P008_07C092P003,11C151P008,07C092P003,11C151P008,07C092P003,11C151P008_07C092P003,2018,820.5425,24.75,33.34292537
16C051P008,Progeny,16C051,11C151P008_09C132P003,11C151P008,09C132P003,11C151P008,09C132P003,11C151P008_09C132P003,2018,493.1758333,17.08333333,29.05969841
16C051P009,Progeny,16C051,11C151P008_09C132P003,11C151P008,09C132P003,11C151P008,09C132P003,11C151P008_09C132P003,2018,696.4183333,25.75,27.36214225
16C051P010,Progeny,16C051,11C151P008_09C132P003,11C151P008,09C132P003,11C151P008,09C132P003,11C151P008_09C132P003,2018,681.6533333,22.16666667,30.50889664
16C051P013,Progeny,16C051,11C151P008_09C132P003,11C151P008,09C132P003,11C151P008,09C132P003,11C151P008_09C132P003,2018,545.47,18.5,29.52669025
16C051P023,Progeny,16C051,11C151P008_09C132P003,11C151P008,09C132P003,11C151P008,09C132P003,11C151P008_09C132P003,2018,343.6116667,13.25,25.12947408
16C051P027,Progeny,16C051,11C151P008_09C132P003,11C151P008,09C132P003,11C151P008,09C132P003,11C151P008_09C132P003,2018,378.665,13.33333333,28.10961845
16C051P038,Progeny,16C051,11C151P008_09C132P003,11C151P008,09C132P003,11C151P008,09C132P003,11C151P008_09C132P003,2018,232.8725,11.91666667,20.57610107
16C051P040,Progeny,16C051,11C151P008_09C132P003,11C151P008,09C132P003,11C151P008,09C132P003,11C151P008_09C132P003,2018,450.2633333,19.58333333,23.28089434
16C052P003,Progeny,16C052,11C151P008_01C206P005,11C151P008,01C206P005,11C151P008,Portola,11C151P008_Portola,2018,677.6125,22,30.95732821
16C052P005,Progeny,16C052,11C151P008_01C206P005,11C151P008,01C206P005,11C151P008,Portola,11C151P008_Portola,2018,665.165,26.58333333,25.50247166
16C052P018,Progeny,16C052,11C151P008_01C206P005,11C151P008,01C206P005,11C151P008,Portola,11C151P008_Portola,2018,760.6916667,25.16666667,30.29311125
16C052P019,Progeny,16C052,11C151P008_01C206P005,11C151P008,01C206P005,11C151P008,Portola,11C151P008_Portola,2018,526.3691667,18.5,28.51789472
16C052P023,Progeny,16C052,11C151P008_01C206P005,11C151P008,01C206P005,11C151P008,Portola,11C151P008_Portola,2018,575.9558333,21.16666667,27.40407981
16C052P025,Progeny,16C052,11C151P008_01C206P005,11C151P008,01C206P005,11C151P008,Portola,11C151P008_Portola,2018,764.5033333,25.66666667,29.80742242
16C052P026,Progeny,16C052,11C151P008_01C206P005,11C151P008,01C206P005,11C151P008,Portola,11C151P008_Portola,2018,785.8175,25.33333333,31.0298631
16C052P031,Progeny,16C052,11C151P008_01C206P005,11C151P008,01C206P005,11C151P008,Portola,11C151P008_Portola,2018,725.4833333,26,27.84049202
16C054P005,Progeny,16C054,11C151P008_PI551753,11C151P008,PI551753,11C151P008,Del_Norte,11C151P008_Del_Norte,2018,171.6291667,12.08333333,13.73347199
16C054P006,Progeny,16C054,11C151P008_PI551753,11C151P008,PI551753,11C151P008,Del_Norte,11C151P008_Del_Norte,2018,65.64833333,3.833333333,16.46807408
16C054P008,Progeny,16C054,11C151P008_PI551753,11C151P008,PI551753,11C151P008,Del_Norte,11C151P008_Del_Norte,2018,43.83333333,2.583333333,14.67287037
16C054P016,Progeny,16C054,11C151P008_PI551753,11C151P008,PI551753,11C151P008,Del_Norte,11C151P008_Del_Norte,2018,90.365,5.666666667,14.4515426
16C054P020,Progeny,16C054,11C151P008_PI551753,11C151P008,PI551753,11C151P008,Del_Norte,11C151P008_Del_Norte,2018,109.1625,6,16.58644285
16C054P028,Progeny,16C054,11C151P008_PI551753,11C151P008,PI551753,11C151P008,Del_Norte,11C151P008_Del_Norte,2018,194.0666667,15.66666667,12.47455112
16C054P033,Progeny,16C054,11C151P008_PI551753,11C151P008,PI551753,11C151P008,Del_Norte,11C151P008_Del_Norte,2018,200.0683333,18.75,10.73510639
16C055P001,Progeny,16C055,10C122P003_11C115P003,10C122P003,11C115P003,10C122P003,11C115P003,10C122P003_11C115P003,2018,883.0758333,27.58333333,32.22879911
16C055P004,Progeny,16C055,10C122P003_11C115P003,10C122P003,11C115P003,10C122P003,11C115P003,10C122P003_11C115P003,2018,1002.4325,29.5,34.14889392
16C055P010,Progeny,16C055,10C122P003_11C115P003,10C122P003,11C115P003,10C122P003,11C115P003,10C122P003_11C115P003,2018,332.6,12.33333333,26.77347124
16C055P011,Progeny,16C055,10C122P003_11C115P003,10C122P003,11C115P003,10C122P003,11C115P003,10C122P003_11C115P003,2018,553.2491667,14.41666667,38.22535659
16C055P019,Progeny,16C055,10C122P003_11C115P003,10C122P003,11C115P003,10C122P003,11C115P003,10C122P003_11C115P003,2018,615.3425,20.58333333,30.51679023
16C055P023,Progeny,16C055,10C122P003_11C115P003,10C122P003,11C115P003,10C122P003,11C115P003,10C122P003_11C115P003,2018,789.4891667,22.75,34.91321973
16C055P031,Progeny,16C055,10C122P003_11C115P003,10C122P003,11C115P003,10C122P003,11C115P003,10C122P003_11C115P003,2018,596.75,18.66666667,32.41281752
16C055P036,Progeny,16C055,10C122P003_11C115P003,10C122P003,11C115P003,10C122P003,11C115P003,10C122P003_11C115P003,2018,411.3875,15.91666667,26.1887341
16C056P005,Progeny,16C056,10C122P003_11C103P001,10C122P003,11C103P001,10C122P003,11C103P001,10C122P003_11C103P001,2018,520.1508333,15.66666667,33.02168064
16C056P012,Progeny,16C056,10C122P003_11C103P001,10C122P003,11C103P001,10C122P003,11C103P001,10C122P003_11C103P001,2018,871.895,25.08333333,34.85374739
16C056P013,Progeny,16C056,10C122P003_11C103P001,10C122P003,11C103P001,10C122P003,11C103P001,10C122P003_11C103P001,2018,610.1575,20,30.54216488
16C056P015,Progeny,16C056,10C122P003_11C103P001,10C122P003,11C103P001,10C122P003,11C103P001,10C122P003_11C103P001,2018,782.8425,25.91666667,30.21595297
16C056P023,Progeny,16C056,10C122P003_11C103P001,10C122P003,11C103P001,10C122P003,11C103P001,10C122P003_11C103P001,2018,743.8491667,21.63888889,34.31991827
16C056P031,Progeny,16C056,10C122P003_11C103P001,10C122P003,11C103P001,10C122P003,11C103P001,10C122P003_11C103P001,2018,881.6208333,26.66666667,32.9408631
16C056P035,Progeny,16C056,10C122P003_11C103P001,10C122P003,11C103P001,10C122P003,11C103P001,10C122P003_11C103P001,2018,429.8883333,10.83333333,39.93530818
16C056P040,Progeny,16C056,10C122P003_11C103P001,10C122P003,11C103P001,10C122P003,11C103P001,10C122P003_11C103P001,2018,802.1066667,29.91666667,26.89560806
16C057P002,Progeny,16C057,10C122P003_11C141P001,10C122P003,11C141P001,10C122P003,11C141P001,10C122P003_11C141P001,2018,887.0591667,29,30.81662731
16C057P003,Progeny,16C057,10C122P003_11C141P001,10C122P003,11C141P001,10C122P003,11C141P001,10C122P003_11C141P001,2018,966.8691667,40.5,23.97860255
16C057P004,Progeny,16C057,10C122P003_11C141P001,10C122P003,11C141P001,10C122P003,11C141P001,10C122P003_11C141P001,2018,903.5133333,24.58333333,36.79767131
16C057P017,Progeny,16C057,10C122P003_11C141P001,10C122P003,11C141P001,10C122P003,11C141P001,10C122P003_11C141P001,2018,816.8983333,22.83333333,36.40990708
16C057P024,Progeny,16C057,10C122P003_11C141P001,10C122P003,11C141P001,10C122P003,11C141P001,10C122P003_11C141P001,2018,450.23,15.66666667,28.72700269
16C057P029,Progeny,16C057,10C122P003_11C141P001,10C122P003,11C141P001,10C122P003,11C141P001,10C122P003_11C141P001,2018,487.0333333,17.5,28.28054284
16C057P035,Progeny,16C057,10C122P003_11C141P001,10C122P003,11C141P001,10C122P003,11C141P001,10C122P003_11C141P001,2018,335.3625,10.41666667,32.67867521
16C057P040,Progeny,16C057,10C122P003_11C141P001,10C122P003,11C141P001,10C122P003,11C141P001,10C122P003_11C141P001,2018,924.265,27.33333333,33.92038177
16C058P003,Progeny,16C058,10C122P003_09C103P002,10C122P003,09C103P002,10C122P003,09C103P002,10C122P003_09C103P002,2018,591.1416667,19.91666667,29.33853018
16C058P005,Progeny,16C058,10C122P003_09C103P002,10C122P003,09C103P002,10C122P003,09C103P002,10C122P003_09C103P002,2018,666.1091667,16.08333333,41.39893941
16C058P007,Progeny,16C058,10C122P003_09C103P002,10C122P003,09C103P002,10C122P003,09C103P002,10C122P003_09C103P002,2018,876.7316667,27.41666667,32.25735503
16C058P010,Progeny,16C058,10C122P003_09C103P002,10C122P003,09C103P002,10C122P003,09C103P002,10C122P003_09C103P002,2018,1269.514167,38.25,33.12750942
16C058P013,Progeny,16C058,10C122P003_09C103P002,10C122P003,09C103P002,10C122P003,09C103P002,10C122P003_09C103P002,2018,497.27,15.75,31.95746397
16C058P027,Progeny,16C058,10C122P003_09C103P002,10C122P003,09C103P002,10C122P003,09C103P002,10C122P003_09C103P002,2018,553.4938889,17.36111111,31.90440437
16C058P035,Progeny,16C058,10C122P003_09C103P002,10C122P003,09C103P002,10C122P003,09C103P002,10C122P003_09C103P002,2018,628.0175,20.5,30.57035145
16C058P036,Progeny,16C058,10C122P003_09C103P002,10C122P003,09C103P002,10C122P003,09C103P002,10C122P003_09C103P002,2018,468.4733333,14.25,32.99803889
16C059P003,Progeny,16C059,10C122P003_11C180P001,10C122P003,11C180P001,10C122P003,11C180P001,10C122P003_11C180P001,2018,412.0375,13.75,30.05122128
16C059P004,Progeny,16C059,10C122P003_11C180P001,10C122P003,11C180P001,10C122P003,11C180P001,10C122P003_11C180P001,2018,516.1375,15.41666667,33.46674603
16C059P005,Progeny,16C059,10C122P003_11C180P001,10C122P003,11C180P001,10C122P003,11C180P001,10C122P003_11C180P001,2018,306.9583333,9.083333333,33.44483634
16C059P013,Progeny,16C059,10C122P003_11C180P001,10C122P003,11C180P001,10C122P003,11C180P001,10C122P003_11C180P001,2018,139.37,9.333333333,14.1918223
16C059P016,Progeny,16C059,10C122P003_11C180P001,10C122P003,11C180P001,10C122P003,11C180P001,10C122P003_11C180P001,2018,220.4741667,7.916666667,27.58326216
16C059P022,Progeny,16C059,10C122P003_11C180P001,10C122P003,11C180P001,10C122P003,11C180P001,10C122P003_11C180P001,2018,392.4766667,13.33333333,30.17471391
16C059P024,Progeny,16C059,10C122P003_11C180P001,10C122P003,11C180P001,10C122P003,11C180P001,10C122P003_11C180P001,2018,700.4691667,24.25,28.7372103
16C059P029,Progeny,16C059,10C122P003_11C180P001,10C122P003,11C180P001,10C122P003,11C180P001,10C122P003_11C180P001,2018,668.845,17.83333333,37.59070383
16C060P002,Progeny,16C060,10C122P003_07C092P003,10C122P003,07C092P003,10C122P003,07C092P003,10C122P003_07C092P003,2018,808.5091667,26,31.13765973
16C060P007,Progeny,16C060,10C122P003_07C092P003,10C122P003,07C092P003,10C122P003,07C092P003,10C122P003_07C092P003,2018,529.1291667,20.41666667,26.10422844
16C060P015,Progeny,16C060,10C122P003_07C092P003,10C122P003,07C092P003,10C122P003,07C092P003,10C122P003_07C092P003,2018,741.9233333,20.25,36.79259925
16C060P017,Progeny,16C060,10C122P003_07C092P003,10C122P003,07C092P003,10C122P003,07C092P003,10C122P003_07C092P003,2018,707.4041667,20.08333333,35.6685488
16C060P025,Progeny,16C060,10C122P003_07C092P003,10C122P003,07C092P003,10C122P003,07C092P003,10C122P003_07C092P003,2018,782.0975,22.5,34.70417606
16C060P032,Progeny,16C060,10C122P003_07C092P003,10C122P003,07C092P003,10C122P003,07C092P003,10C122P003_07C092P003,2018,422.5111111,9.527777778,44.42452679
16C060P036,Progeny,16C060,10C122P003_07C092P003,10C122P003,07C092P003,10C122P003,07C092P003,10C122P003_07C092P003,2018,451.655,13.58333333,33.28390576
16C060P037,Progeny,16C060,10C122P003_07C092P003,10C122P003,07C092P003,10C122P003,07C092P003,10C122P003_07C092P003,2018,570.7191667,18.75,30.37406228
16C061P003,Progeny,16C061,10C122P003_09C132P003,10C122P003,09C132P003,10C122P003,09C132P003,10C122P003_09C132P003,2018,400.8741667,17,24.07254686
16C061P010,Progeny,16C061,10C122P003_09C132P003,10C122P003,09C132P003,10C122P003,09C132P003,10C122P003_09C132P003,2018,294.085,11.83333333,25.13460517
16C061P017,Progeny,16C061,10C122P003_09C132P003,10C122P003,09C132P003,10C122P003,09C132P003,10C122P003_09C132P003,2018,664.0205556,21.25,31.50740677
16C061P020,Progeny,16C061,10C122P003_09C132P003,10C122P003,09C132P003,10C122P003,09C132P003,10C122P003_09C132P003,2018,669.6991667,19.75,34.08370491
16C061P023,Progeny,16C061,10C122P003_09C132P003,10C122P003,09C132P003,10C122P003,09C132P003,10C122P003_09C132P003,2018,414.13,14.41666667,28.92899432
16C061P028,Progeny,16C061,10C122P003_09C132P003,10C122P003,09C132P003,10C122P003,09C132P003,10C122P003_09C132P003,2018,405.57,12,33.9322963
16C061P029,Progeny,16C061,10C122P003_09C132P003,10C122P003,09C132P003,10C122P003,09C132P003,10C122P003_09C132P003,2018,247.825,13,18.78275979
16C061P037,Progeny,16C061,10C122P003_09C132P003,10C122P003,09C132P003,10C122P003,09C132P003,10C122P003_09C132P003,2018,451.94,17.41666667,25.54382182
16C062P008,Progeny,16C062,10C122P003_01C206P005,10C122P003,01C206P005,10C122P003,Portola,10C122P003_Portola,2018,309.5475,17,18.09099203
16C062P014,Progeny,16C062,10C122P003_01C206P005,10C122P003,01C206P005,10C122P003,Portola,10C122P003_Portola,2018,722.6783333,31.41666667,23.16351897
16C062P016,Progeny,16C062,10C122P003_01C206P005,10C122P003,01C206P005,10C122P003,Portola,10C122P003_Portola,2018,791.7733333,25.75,31.14412912
